,1,37,42
275,-13.811379119365014,-13.735430102861983,-13.834793666417674
276,-13.807014015670426,-13.724904635844227,-13.832957852814419
277,-13.807264919888462,-13.726608690277985,-13.829357921907208
278,-13.788035976715879,-13.727236038413547,-13.834827782063877
279,-13.783930734120435,-13.72796992840857,-13.836991233116862
280,-13.79312683623248,-13.725422151841817,-13.831291378918872
281,-13.80350480609439,-13.72401972434957,-13.822060083099698
282,-13.813957008058328,-13.709234236006516,-13.825957516063399
283,-13.8106455255492,-13.70808180028617,-13.829469556682062
284,-13.81857873091888,-13.711126989490529,-13.826553527752766
285,-13.820074461312425,-13.717620926773815,-13.845992256032508
286,-13.807168520995967,-13.718199462033091,-13.85915780090709
287,-13.80770019668321,-13.708512685087578,-13.867812587586206
288,-13.790077048571352,-13.710915179093092,-13.872789133134466
289,-13.790404695036072,-13.706994132958016,-13.874537954361015
290,-13.791981471725055,-13.707565356804244,-13.867316222917475
291,-13.802636184738505,-13.716134262019615,-13.8761583133059
292,-13.82008946307223,-13.718674898782686,-13.893897567348198
293,-13.822754536098314,-13.723349440987331,-13.887522410531135
294,-13.81506693869432,-13.730313081938416,-13.889325798528699
295,-13.81749726217042,-13.715321831457441,-13.90095607350399
296,-13.813968549132586,-13.729824642266815,-13.905800132177049
297,-13.829254458779928,-13.729183660377217,-13.90549615040906
298,-13.821408132620938,-13.727196160634485,-13.911124030598723
299,-13.819178338998874,-13.728717205305657,-13.8844606298679
300,-13.823338803962228,-13.743093804182973,-13.87688781057816
301,-13.833287272041014,-13.737650077654182,-13.88942309704538
302,-13.82555075491027,-13.729487686406948,-13.896054808426108
303,-13.841343521609893,-13.740240198536185,-13.898265563838192
304,-13.855016910531127,-13.73621291999729,-13.89287697029928
305,-13.85133290375814,-13.735464058951575,-13.891024351780368
306,-13.844557475559252,-13.728320214474465,-13.898867285894022
307,-13.863128242306969,-13.734315102650807,-13.889343927316833
308,-13.864776023860507,-13.743854358016488,-13.891293895017707
309,-13.87423107047669,-13.73298840167421,-13.89810834308762
310,-13.87769662228127,-13.723971769291845,-13.87887367483683
311,-13.8876725596061,-13.724466991551887,-13.875608373453986
312,-13.885407806855968,-13.724070397980153,-13.862035482878898
313,-13.879847000163284,-13.727147024297535,-13.857456648474406
314,-13.871737418622594,-13.725892791165498,-13.84717271300184
315,-13.871463923930389,-13.737961137589194,-13.837150051189946
316,-13.86208773549157,-13.742483434824754,-13.83169803139321
317,-13.859711183522228,-13.742886915142751,-13.835884364351687
318,-13.856033622771442,-13.73722480186,-13.833008817458712
319,-13.855926792924986,-13.738762401216732,-13.840248239957749
320,-13.864499685351245,-13.7529124078131,-13.827908627502836
321,-13.872872980848486,-13.742681869156279,-13.822953042654976
322,-13.869411025170026,-13.750360381101343,-13.820483367480792
323,-13.869863725857435,-13.750451872595068,-13.81454973173518
324,-13.864922002415684,-13.742809762671838,-13.810516287719018
325,-13.871297341162046,-13.739557677071511,-13.804494159711004
326,-13.866984282704157,-13.752480145983354,-13.801649731040579
327,-13.875703731940256,-13.737818235414103,-13.807615225454128
328,-13.862845723729468,-13.725407161038616,-13.798134584209885
329,-13.8523618849747,-13.72492526953189,-13.792448083389552
330,-13.850651349407999,-13.732713941879643,-13.791972589505715
331,-13.85275685631128,-13.736093393689016,-13.794064136899147
332,-13.857847288930257,-13.725377393253885,-13.789354592062281
333,-13.855948188519033,-13.724116512497348,-13.783829601413323
334,-13.844631830574146,-13.714859777139422,-13.772847890493793
335,-13.831657627812785,-13.70846662975983,-13.763549269508706
336,-13.818137664156863,-13.716042640684304,-13.765465726178043
337,-13.834465625168361,-13.709301322965475,-13.761755847935492
338,-13.835641764192175,-13.718921048544692,-13.75697046799554
339,-13.835960293385112,-13.71337996592711,-13.746986558171312
340,-13.838085386191505,-13.721494327714922,-13.737524220733157
341,-13.843034651493126,-13.72687176018114,-13.732211008149589
342,-13.844867690923927,-13.726170232079108,-13.73273729543375
343,-13.84887705365979,-13.724131330719874,-13.732874980780258
344,-13.853523516545303,-13.72062460366159,-13.752784841903193
345,-13.85966139500838,-13.722260157116889,-13.75690894383177
346,-13.8476039045716,-13.715692011224208,-13.757311017214038
347,-13.842438694387232,-13.716000308189498,-13.736931083526933
348,-13.838611423224284,-13.713720435340008,-13.744518987813187
349,-13.830827790570366,-13.709135867972059,-13.75104266524566
350,-13.831522589461809,-13.722031467009547,-13.734480455788034
351,-13.825716039143378,-13.737666801659794,-13.730414851736699
352,-13.826909353937975,-13.739199664991784,-13.734832416257964
353,-13.820708916009231,-13.735628902077819,-13.721349242362072
354,-13.83547691343874,-13.73407875340949,-13.722837142126545
355,-13.827384229112324,-13.738651258885739,-13.712925569463103
356,-13.838646515138397,-13.729484938405076,-13.705678298922422
357,-13.840394378453734,-13.708574827953484,-13.697168823800217
358,-13.841616474278592,-13.702075727772616,-13.691640620974212
359,-13.840033036778106,-13.703843388019065,-13.684241235657225
360,-13.840190767991508,-13.706330735604839,-13.679080093541272
361,-13.848536956516115,-13.700335910555255,-13.676068571669619
362,-13.837522364149736,-13.699396302287985,-13.674722481005718
363,-13.830018069517125,-13.685124653713826,-13.689274583336971
364,-13.833652741281387,-13.684901703509142,-13.683468075880146
365,-13.820309253585314,-13.680608529329977,-13.67830378938552
366,-13.824029971554744,-13.678754141216928,-13.683972383752337
367,-13.821745079855262,-13.67038734423944,-13.698637989583784
368,-13.810569215462378,-13.656575837754687,-13.702017271455315
369,-13.80793061951008,-13.641166311924183,-13.710932488926057
370,-13.800937532773014,-13.627410980522606,-13.712636555661636
371,-13.79667024093713,-13.62235967715077,-13.712542641030746
372,-13.798385569629865,-13.608438741663822,-13.719941667535972
373,-13.794978639530777,-13.605374651874651,-13.724077572734977
374,-13.799424050495741,-13.603118228364854,-13.718806156740788
375,-13.786152751023472,-13.595782470753203,-13.728261038607313
376,-13.778341505780652,-13.605892525807953,-13.735763414282536
377,-13.777670396710798,-13.603042866495082,-13.738451226731359
378,-13.783604838637919,-13.6112818669477,-13.733281903295252
379,-13.793471365613705,-13.606933098508039,-13.73251671365109
380,-13.7792636626717,-13.612818788644352,-13.741574317992187
381,-13.78088045379885,-13.618395694872754,-13.750994231270809
382,-13.786102047535302,-13.632792884294965,-13.743313012311562
383,-13.786053412964058,-13.628306569827977,-13.739905565563458
384,-13.785020190316807,-13.61122495973384,-13.743369932059466
385,-13.787767638030582,-13.605112625819563,-13.731513911380707
386,-13.788701513687222,-13.609903782482395,-13.722271190983092
387,-13.80103444059039,-13.625353010880191,-13.710867379309862
388,-13.802441160327477,-13.617112289619309,-13.711109399344098
389,-13.813676733703105,-13.623881232211998,-13.716768364389523
390,-13.80829241943949,-13.61204862770651,-13.717947585549918
391,-13.807374527335588,-13.60687771662503,-13.716299648722407
392,-13.804664875217803,-13.607989078460264,-13.70311807380216
393,-13.808285731160687,-13.593802899129434,-13.701586020230112
394,-13.819343025760322,-13.586367665689904,-13.700261785331016
395,-13.828648468385115,-13.588117134423658,-13.707417153989056
396,-13.830514758422037,-13.589073493239777,-13.714317398424415
397,-13.83030320142915,-13.591754676638866,-13.714078737336386
398,-13.841061285931831,-13.583366721984477,-13.71119820822035
399,-13.843890327518142,-13.573758425842234,-13.726125915420246
400,-13.841164945199742,-13.557948636978525,-13.744037662291056
401,-13.846330618955244,-13.560740405478809,-13.739344135595331
402,-13.858399301321889,-13.551419663552956,-13.731978827506715
403,-13.838808884374517,-13.556580721121543,-13.742658129742997
404,-13.82720782728257,-13.543747322229748,-13.745033215891738
405,-13.820008636885769,-13.541815175736456,-13.739439959085582
406,-13.82131040022383,-13.538334950275555,-13.750322231191385
407,-13.813939728648677,-13.548219096778016,-13.758092061540516
408,-13.819297129907984,-13.562861303748793,-13.76941917254703
409,-13.823834394996211,-13.560340263990033,-13.772558451068074
410,-13.819601747250726,-13.572311927989471,-13.775551762146426
411,-13.815792588325762,-13.574876325587441,-13.777549066829236
412,-13.812158367474671,-13.576572222635678,-13.781120966698584
413,-13.820896503458492,-13.573331943344003,-13.793313136349452
414,-13.824265203639793,-13.574766007778965,-13.792077174727659
415,-13.83687735082894,-13.588324740035159,-13.793105031232095
416,-13.835948432595321,-13.602265814219157,-13.805477302868644
417,-13.831782508513037,-13.602964637046544,-13.815518156717328
418,-13.837274400427546,-13.598214260513807,-13.820426134381249
419,-13.831684100528912,-13.609200679450517,-13.810292090353553
420,-13.81133849872913,-13.604540214857956,-13.812198859980619
421,-13.802589033565516,-13.614822439330347,-13.809130433019995
422,-13.796329998633025,-13.61328786309009,-13.81203829535067
423,-13.79703698861054,-13.608428052919155,-13.805468122228408
424,-13.779023781115525,-13.597364876119618,-13.805145945196713
425,-13.78353564090589,-13.597276930769631,-13.79639438980523
426,-13.778789156102595,-13.589244625403946,-13.786812607929528
427,-13.766486045790757,-13.600095768631508,-13.790791956168954
428,-13.780110008548435,-13.591702118157116,-13.796424780323363
429,-13.790365721104143,-13.568571044389744,-13.788450181129122
430,-13.784280422087054,-13.578042578883853,-13.797845389691922
431,-13.77109147241403,-13.574760538327762,-13.789974465082949
432,-13.771814681466864,-13.573419777764974,-13.775846855284703
433,-13.759181712389736,-13.570178281328722,-13.77709597004851
434,-13.768749767110931,-13.566681613927441,-13.77230501218109
435,-13.769592688326902,-13.585515148739491,-13.770360375808501
436,-13.766402095320636,-13.597234433741892,-13.761040498055438
437,-13.761348786520946,-13.609822333739634,-13.75103980466644
438,-13.75893801811885,-13.59955969301161,-13.74174106129228
439,-13.762233841493751,-13.601172120004662,-13.741432029467918
440,-13.7580595589477,-13.614360087389782,-13.745402629026612
441,-13.757616924444019,-13.610534005117012,-13.75068038251129
442,-13.75739764746443,-13.614437623275736,-13.750406295538134
443,-13.757533897069097,-13.60574828031489,-13.74885877545196
444,-13.753146365164437,-13.617053282946326,-13.731854773890007
445,-13.744107624459176,-13.625440231383514,-13.720983537975512
446,-13.745346173502774,-13.631319891706832,-13.707176152370195
447,-13.73592554400626,-13.6287682179248,-13.706815176183843
448,-13.723568471284969,-13.62606843508487,-13.698545222188766
449,-13.711671468444374,-13.620764841082508,-13.70387135869682
450,-13.697319241221377,-13.609644155673363,-13.713806172430818
451,-13.688510400131861,-13.596320061766017,-13.714987473263413
452,-13.682899077391204,-13.602738669893156,-13.727516743455185
453,-13.684953425788347,-13.601320208482136,-13.740579729622532
454,-13.681726547037362,-13.618143280638295,-13.733480955412194
455,-13.70025898666578,-13.611576834731455,-13.741359515672247
456,-13.702580158464945,-13.625517458359774,-13.734645265756933
457,-13.703982749097465,-13.63646604275653,-13.742573831917168
458,-13.706795752394317,-13.637269558408981,-13.752936774940663
459,-13.707169051117248,-13.630721410752317,-13.7500409277603
460,-13.713331165039433,-13.631958016757606,-13.763161188039085
461,-13.706184486009711,-13.636405861475145,-13.774804540488107
462,-13.705096675648269,-13.639785733269749,-13.77784664416537
463,-13.709377151157154,-13.641325598375238,-13.76580632877297
464,-13.705316122031423,-13.636640089497824,-13.769492831363694
465,-13.719392914696948,-13.630570081804631,-13.771806279123261
466,-13.712182555530937,-13.624217385351335,-13.765725143951128
467,-13.715248775679102,-13.62421992165276,-13.749676584784254
468,-13.707503493063117,-13.62772925577347,-13.74342972193984
469,-13.71212159999617,-13.628925200441824,-13.727532179470105
470,-13.697162596006818,-13.630685558420835,-13.72149892336161
471,-13.71431590549545,-13.631907539276126,-13.715284923204257
472,-13.730241766543957,-13.637540910587106,-13.711312807500804
473,-13.736625856473111,-13.6373716899496,-13.702259363660357
474,-13.73912975855227,-13.641669483508702,-13.704669779219053
475,-13.754502297514307,-13.636161520691946,-13.696682926506233
476,-13.772390729584133,-13.631909580574092,-13.689458895396717
477,-13.77917976167187,-13.622263871902668,-13.687165501130957
478,-13.784887604933893,-13.625395931110678,-13.673807873609935
479,-13.789614816164333,-13.628351021241476,-13.675483000998115
480,-13.797250469878799,-13.619576919694849,-13.677587304939662
