Episode,Run 1,Run 2,Run 3
6366,105,91,121
6367,56,150,65
6368,84,125,32
6369,100,80,66
6370,69,79,27
6371,71,77,33
6372,64,107,56
6373,69,92,28
6374,60,80,37
6375,71,112,68
6376,68,81,28
6377,57,77,72
6378,54,148,82
6379,59,167,37
6380,55,108,34
6381,41,104,37
6382,58,38,73
6383,64,102,51
6384,70,71,63
6385,46,109,88
6386,61,102,183
6387,63,38,37
6388,68,127,78
6389,53,78,57
6390,60,110,63
6391,91,122,36
6392,46,133,72
6393,68,76,63
6394,51,74,52
6395,96,55,64
6396,60,172,30
6397,64,116,66
6398,64,75,76
6399,61,99,117
6400,58,93,30
6401,74,125,38
6402,45,29,62
6403,64,76,68
6404,50,66,80
6405,76,55,56
6406,86,79,76
6407,55,82,99
6408,66,111,74
6409,56,76,63
6410,64,135,84
6411,59,119,76
6412,74,145,87
6413,69,83,74
6414,63,51,65
6415,89,92,61
6416,63,82,73
6417,59,112,66
6418,60,104,68
6419,65,102,68
6420,77,115,80
6421,67,101,78
6422,77,106,57
6423,65,53,70
6424,63,73,46
6425,65,89,30
6426,67,35,56
6427,84,86,71
6428,50,28,43
6429,108,102,38
6430,70,91,133
6431,56,75,59
6432,81,90,79
6433,72,82,56
6434,79,82,32
6435,62,101,100
6436,74,103,68
6437,85,41,29
6438,75,76,104
6439,68,95,54
6440,60,107,37
6441,64,92,53
6442,54,66,60
6443,55,72,32
6444,66,77,75
6445,58,130,60
6446,56,65,69
6447,59,33,71
6448,87,80,78
6449,45,69,32
6450,112,41,70
6451,69,70,51
6452,64,119,32
6453,64,102,81
6454,66,93,55
6455,64,51,39
6456,69,90,70
6457,54,115,37
6458,46,124,63
6459,61,104,75
6460,52,101,31
6461,74,167,33
6462,65,98,42
6463,95,87,52
6464,68,85,72
6465,65,77,37
6466,74,37,39
6467,56,49,34
6468,64,100,28
6469,146,45,53
6470,52,97,53
6471,56,105,91
6472,70,80,122
6473,86,111,31
6474,57,80,30
6475,45,45,70
6476,56,91,70
6477,58,49,53
6478,45,84,34
6479,75,183,65
6480,48,93,37
6481,71,98,54
6482,74,63,79
6483,55,100,64
6484,72,78,33
6485,43,97,60
6486,62,140,58
6487,59,76,78
6488,62,102,35
6489,68,156,61
6490,64,86,52
6491,88,102,30
6492,52,98,71
6493,82,66,91
6494,68,73,55
6495,62,108,56
6496,95,45,55
6497,64,128,34
6498,60,39,31
6499,52,98,55
6500,43,224,60
6501,89,108,57
6502,60,96,70
6503,57,104,63
6504,61,83,75
6505,71,35,63
6506,84,110,57
6507,86,152,76
6508,61,82,28
6509,69,118,55
6510,93,112,73
6511,44,88,57
6512,71,95,56
6513,52,114,55
6514,76,90,57
6515,60,150,78
6516,61,94,65
6517,60,134,128
6518,72,36,84
6519,82,90,60
6520,91,79,25
6521,52,111,58
6522,107,89,123
6523,63,68,55
6524,52,97,30
6525,54,47,62
6526,65,96,27
6527,60,84,34
6528,58,151,70
6529,58,51,54
6530,61,100,61
6531,54,73,77
6532,74,66,50
6533,58,107,72
6534,76,74,74
6535,74,115,28
6536,68,103,74
6537,50,115,45
6538,60,101,63
6539,63,140,66
6540,68,75,59
6541,61,129,58
6542,63,74,56
6543,67,78,35
6544,115,123,32
6545,95,103,27
6546,66,108,38
6547,63,121,78
6548,70,84,70
6549,93,106,59
6550,61,100,36
6551,71,123,70
6552,65,43,39
6553,58,92,66
6554,62,91,64
6555,65,139,51
6556,66,109,64
6557,64,30,59
6558,55,124,57
6559,56,100,59
6560,96,45,47
6561,60,103,59
6562,51,110,49
6563,60,82,59
6564,74,130,30
6565,66,71,73
6566,51,78,64
6567,52,98,61
6568,54,89,32
6569,47,93,57
6570,56,82,79
6571,51,86,90
6572,62,90,56
6573,88,110,59
6574,68,101,29
6575,70,103,40
6576,73,85,57
6577,157,163,71
6578,68,124,78
6579,62,180,81
6580,95,101,51
6581,59,85,78
6582,62,91,34
6583,54,96,36
6584,72,68,53
6585,67,42,34
6586,74,136,86
6587,102,86,77
6588,44,59,60
6589,71,160,78
6590,55,86,62
6591,64,132,97
6592,68,121,69
6593,40,80,82
6594,60,147,60
6595,67,59,53
6596,56,82,32
6597,62,97,67
6598,46,99,73
6599,68,67,72
6600,61,109,38
6601,73,102,34
6602,70,97,94
6603,70,94,60
6604,61,112,68
6605,67,81,35
6606,71,105,59
6607,59,114,34
6608,58,80,30
6609,69,96,60
6610,45,80,56
6611,92,83,76
6612,63,126,36
6613,58,92,58
6614,70,173,60
6615,61,51,83
6616,48,124,28
6617,61,112,61
6618,74,67,32
6619,64,79,31
6620,63,139,53
6621,57,72,78
6622,66,151,30
6623,57,81,27
6624,63,74,35
6625,61,82,62
6626,61,100,57
6627,116,101,34
6628,65,86,76
6629,64,72,59
6630,60,68,37
6631,68,160,45
6632,77,112,59
6633,65,126,91
6634,58,87,81
6635,57,81,36
6636,82,120,32
6637,72,158,33
6638,67,33,54
6639,75,72,29
6640,63,102,33
6641,88,79,74
6642,70,37,116
6643,52,88,31
6644,68,78,54
6645,59,75,83
6646,47,78,55
6647,90,96,48
6648,68,47,29
6649,83,168,29
6650,65,73,118
6651,66,78,72
6652,67,37,49
6653,71,75,92
6654,60,75,65
6655,71,34,77
6656,60,135,103
6657,76,76,72
6658,76,83,71
6659,86,109,80
6660,58,87,78
6661,42,103,70
6662,61,96,31
6663,57,84,88
6664,63,51,54
6665,81,84,59
6666,68,70,78
6667,44,49,62
6668,95,106,30
6669,68,90,66
6670,66,100,41
6671,93,47,62
6672,68,118,60
6673,73,86,63
6674,56,112,32
6675,64,101,75
6676,64,204,41
6677,61,190,29
6678,48,126,30
6679,63,45,61
6680,75,85,63
6681,64,115,65
6682,57,81,30
6683,56,34,27
6684,56,76,89
6685,67,109,55
6686,61,144,54
6687,70,112,53
6688,67,85,64
6689,60,80,72
6690,48,87,63
6691,73,79,80
6692,83,67,103
6693,61,115,70
6694,50,89,39
6695,59,85,75
6696,60,80,65
6697,99,140,37
6698,55,90,39
6699,42,129,38
6700,63,168,94
6701,68,85,63
6702,87,86,76
6703,70,85,66
6704,92,68,65
6705,101,30,76
6706,58,99,74
6707,68,111,51
6708,63,96,79
6709,54,109,58
6710,62,130,98
6711,67,98,108
6712,64,39,31
6713,74,57,28
6714,63,127,31
6715,63,106,63
6716,86,93,31
6717,66,102,78
6718,48,71,53
6719,82,53,71
6720,86,94,31
6721,88,49,64
6722,67,94,62
6723,66,117,64
6724,66,97,64
6725,65,80,39
6726,60,93,74
6727,61,87,53
6728,51,69,60
6729,63,112,36
6730,79,85,82
6731,72,147,61
6732,76,89,65
6733,93,45,59
6734,55,49,70
6735,72,63,75
6736,51,102,32
6737,75,111,58
6738,57,94,67
6739,93,43,42
6740,110,89,55
6741,58,70,75
6742,58,72,74
6743,72,70,72
6744,58,98,60
6745,42,119,54
6746,79,60,36
6747,110,70,56
6748,61,45,76
6749,54,36,59
6750,78,107,65
6751,57,107,37
6752,62,43,117
6753,60,85,40
6754,54,70,67
6755,62,134,68
6756,69,145,61
6757,61,94,35
6758,59,94,33
6759,63,86,74
6760,163,97,76
6761,52,43,63
6762,52,90,31
6763,56,95,41
6764,61,128,88
6765,64,74,69
6766,62,113,53
6767,58,72,37
6768,69,95,70
6769,65,59,41
6770,58,68,64
6771,52,60,123
6772,55,81,53
6773,73,103,59
6774,63,75,53
6775,68,98,32
6776,64,105,56
6777,57,40,60
6778,62,101,86
6779,68,73,85
6780,64,118,56
6781,64,119,61
6782,55,88,81
6783,66,65,58
6784,67,75,72
6785,70,92,38
6786,61,84,69
6787,58,105,90
6788,70,76,71
6789,62,138,72
6790,46,51,35
6791,48,72,39
6792,71,35,36
6793,97,116,75
6794,79,41,90
6795,58,41,68
6796,70,125,80
6797,68,126,32
6798,97,129,57
6799,67,77,70
6800,51,110,66
6801,63,86,68
6802,62,73,51
6803,62,82,78
6804,66,45,65
6805,60,68,62
6806,90,104,61
6807,77,66,38
6808,48,82,67
6809,63,86,65
6810,73,104,32
6811,50,72,53
6812,81,35,72
6813,69,41,37
6814,97,104,69
6815,63,93,42
6816,73,128,53
6817,58,117,33
6818,96,122,34
6819,49,104,109
6820,50,38,166
6821,59,75,80
6822,46,76,75
6823,68,122,68
6824,66,57,75
6825,94,88,62
6826,54,77,35
6827,83,122,78
6828,54,98,25
6829,58,78,64
6830,70,100,30
6831,57,123,51
6832,49,96,81
6833,68,86,59
6834,69,136,119
6835,54,133,75
6836,60,49,61
6837,58,77,40
6838,40,75,82
6839,50,128,63
6840,100,30,59
6841,65,98,32
6842,60,96,55
6843,59,84,112
6844,72,44,33
6845,68,34,75
6846,72,100,31
6847,67,34,33
6848,69,117,59
6849,65,129,63
6850,68,82,52
6851,55,54,60
6852,58,72,63
6853,58,116,58
6854,61,123,64
6855,54,46,66
6856,61,47,79
6857,64,68,36
6858,68,94,50
6859,59,36,27
6860,76,133,31
6861,53,96,88
6862,62,101,32
6863,90,149,46
6864,72,120,56
6865,67,129,74
6866,50,160,60
6867,50,93,53
6868,68,112,117
6869,73,34,29
6870,64,80,86
6871,70,63,40
6872,79,110,60
6873,81,96,39
6874,58,117,72
6875,60,85,38
6876,70,52,66
6877,85,98,71
6878,58,127,57
6879,58,98,90
6880,67,96,34
6881,71,106,56
6882,60,110,62
6883,66,86,54
6884,56,78,62
6885,60,126,48
6886,55,37,92
6887,49,139,63
6888,64,129,33
6889,89,68,71
6890,65,101,31
6891,57,104,82
6892,57,120,55
6893,66,86,58
6894,66,90,77
6895,57,113,97
6896,64,75,78
6897,68,101,61
6898,66,36,28
6899,51,35,120
6900,60,97,59
6901,58,32,53
6902,95,90,63
6903,64,160,69
6904,68,119,75
6905,68,74,34
6906,69,89,74
6907,79,100,64
6908,61,142,65
6909,59,154,69
6910,68,176,72
6911,56,34,59
6912,84,125,33
6913,53,157,36
6914,64,90,56
6915,64,126,86
6916,59,96,74
6917,72,98,40
6918,60,101,35
6919,94,39,48
6920,108,85,57
6921,95,63,44
6922,46,78,38
6923,87,103,38
6924,62,71,29
6925,68,45,93
6926,65,97,78
6927,54,78,85
6928,54,69,80
6929,62,95,30
6930,53,84,36
6931,72,69,64
6932,77,97,61
6933,63,93,31
6934,55,128,54
6935,66,129,58
6936,57,65,72
6937,71,116,121
6938,62,91,80
6939,70,78,102
6940,54,97,59
6941,84,100,32
6942,68,33,120
6943,68,98,58
6944,67,125,62
6945,74,128,66
6946,50,103,59
6947,66,84,77
6948,104,97,64
6949,60,84,57
6950,77,90,38
6951,62,134,61
6952,120,99,74
6953,96,81,37
6954,96,40,84
6955,42,134,53
6956,69,49,102
6957,75,84,62
6958,60,76,100
6959,62,82,77
6960,66,73,41
6961,66,41,120
6962,63,88,29
6963,57,68,30
6964,65,92,123
6965,64,42,37
6966,64,74,37
6967,83,132,67
6968,54,45,63
6969,82,129,64
6970,82,104,60
6971,67,138,55
6972,71,108,56
6973,61,62,54
6974,62,80,88
6975,50,121,75
6976,83,82,64
6977,50,107,107
6978,58,83,59
6979,84,93,67
6980,80,127,53
6981,102,86,74
6982,56,65,31
6983,69,63,56
6984,83,118,69
6985,66,63,72
6986,76,38,64
6987,49,68,43
6988,55,91,72
6989,60,96,73
6990,67,100,38
6991,69,107,75
6992,72,166,58
6993,64,71,61
6994,62,82,32
6995,61,29,58
6996,71,107,61
6997,69,75,74
6998,48,47,57
6999,67,125,58
7000,69,88,82
7001,73,84,34
7002,63,125,55
7003,68,95,52
7004,44,30,27
7005,78,80,28
7006,55,62,68
7007,63,90,70
7008,67,80,68
7009,52,64,70
7010,68,107,61
7011,72,108,78
7012,64,75,68
7013,60,90,66
7014,70,106,31
7015,75,59,60
7016,60,38,94
7017,90,80,63
7018,56,95,61
7019,59,39,59
7020,63,132,32
7021,56,85,41
7022,55,121,109
7023,54,45,69
7024,67,30,58
7025,71,87,113
7026,60,108,32
7027,58,152,50
7028,58,139,62
7029,64,90,33
7030,48,125,59
7031,72,109,34
7032,71,69,31
7033,70,83,84
7034,49,43,57
7035,78,82,66
7036,66,100,36
7037,60,88,44
7038,67,51,34
7039,63,74,66
7040,69,114,100
7041,59,86,54
7042,65,134,121
7043,53,83,34
7044,69,98,28
7045,76,127,68
7046,52,79,73
7047,72,59,41
7048,46,76,62
7049,68,85,83
7050,54,83,55
7051,66,78,62
7052,49,90,64
7053,67,109,69
7054,89,77,76
7055,61,100,55
7056,46,71,63
7057,74,110,58
7058,68,110,58
7059,50,133,65
7060,93,69,37
7061,61,47,76
7062,63,64,71
7063,60,113,66
7064,60,120,28
7065,84,111,37
7066,83,91,53
7067,56,133,28
7068,94,61,103
7069,53,124,51
7070,60,77,57
7071,75,121,33
7072,57,104,71
7073,72,99,62
7074,71,96,67
7075,60,90,95
7076,64,57,84
7077,68,112,54
7078,109,114,72
7079,77,91,53
7080,68,113,68
7081,86,105,35
7082,53,102,95
7083,62,96,83
7084,61,169,40
7085,107,112,71
7086,51,124,71
7087,63,85,70
7088,62,41,30
7089,65,37,59
7090,54,63,42
7091,68,113,56
7092,69,34,56
7093,79,93,56
7094,83,77,104
7095,91,43,72
7096,64,99,38
7097,60,76,69
7098,81,61,37
7099,62,51,97
7100,65,57,61
7101,63,104,47
7102,61,29,59
7103,44,108,46
7104,65,66,41
7105,56,36,70
7106,58,87,158
7107,46,82,145
7108,61,94,33
7109,77,114,28
7110,66,102,76
7111,70,83,60
7112,63,122,62
7113,70,80,70
7114,62,117,29
7115,76,75,73
7116,52,122,85
7117,55,81,73
7118,49,74,42
7119,68,111,66
7120,68,113,33
7121,73,35,64
7122,65,106,51
7123,59,39,72
7124,69,76,68
7125,77,97,61
7126,67,97,77
7127,49,36,70
7128,87,73,36
7129,64,117,35
7130,78,117,59
7131,67,87,32
7132,68,59,29
7133,50,89,33
7134,65,92,56
7135,66,104,72
7136,56,82,61
7137,53,51,58
7138,56,96,26
7139,62,90,28
7140,67,49,33
7141,56,60,72
7142,63,31,62
7143,64,34,66
7144,102,149,60
7145,73,86,27
7146,56,74,61
7147,71,72,37
7148,61,93,86
7149,68,37,67
7150,54,112,59
7151,71,32,80
7152,72,129,76
7153,56,58,58
7154,57,106,64
7155,67,72,77
7156,60,67,84
7157,63,121,34
7158,57,37,120
7159,62,104,39
7160,49,124,73
7161,77,64,35
7162,66,118,61
7163,70,133,68
7164,64,69,101
7165,78,108,37
7166,66,164,61
7167,61,171,68
7168,65,79,59
7169,49,37,37
7170,59,110,63
7171,59,34,60
7172,67,106,90
7173,62,128,109
7174,64,108,49
7175,67,98,80
7176,72,98,28
7177,82,57,115
7178,44,133,36
7179,72,34,31
7180,53,129,53
7181,63,78,80
7182,57,94,63
7183,47,107,60
7184,42,118,58
7185,50,92,74
7186,66,68,58
7187,65,75,66
7188,67,82,34
7189,59,85,98
7190,45,141,72
7191,60,88,68
7192,67,78,121
7193,74,109,69
7194,84,92,73
7195,58,80,37
7196,58,78,41
7197,65,116,59
7198,59,85,73
7199,65,86,72
7200,70,107,53
7201,64,85,33
7202,65,82,64
7203,71,116,37
7204,52,81,34
7205,93,82,46
7206,73,183,55
7207,77,51,36
7208,68,37,34
7209,61,30,65
7210,80,82,31
7211,52,90,60
7212,61,121,55
7213,68,76,56
7214,61,66,39
7215,66,80,32
7216,69,80,54
7217,92,47,52
7218,60,106,50
7219,72,103,69
7220,64,73,60
7221,49,94,28
7222,60,182,36
7223,68,40,32
7224,64,69,115
7225,59,137,35
7226,77,99,30
7227,83,121,53
7228,58,160,64
7229,52,70,69
7230,64,139,55
7231,58,29,29
7232,67,91,78
7233,57,107,84
7234,100,144,69
7235,72,61,104
7236,58,70,60
7237,80,94,78
7238,67,162,69
7239,64,97,29
7240,62,87,36
7241,69,94,31
7242,56,136,48
7243,54,84,67
7244,48,155,61
7245,45,105,104
7246,60,74,75
7247,107,125,29
7248,52,127,73
7249,56,68,87
7250,65,126,122
7251,58,133,68
7252,64,35,48
7253,57,49,65
7254,80,99,56
7255,60,30,39
7256,68,95,84
7257,64,93,82
7258,64,126,31
7259,60,65,88
7260,86,90,160
7261,63,142,74
7262,69,83,66
7263,59,78,56
7264,58,59,34
7265,72,106,66
7266,48,94,75
7267,77,81,92
7268,70,113,33
7269,64,122,70
7270,65,89,39
7271,60,119,36
7272,67,81,38
7273,61,87,30
7274,95,77,68
7275,71,136,42
7276,57,136,57
7277,46,92,58
7278,63,72,80
7279,48,112,29
7280,84,85,29
7281,53,32,68
7282,66,77,84
7283,71,90,68
7284,54,38,68
7285,50,140,36
7286,80,134,60
7287,90,57,68
7288,72,86,61
7289,60,87,29
7290,58,122,71
7291,46,36,52
7292,56,111,61
7293,84,102,64
7294,64,102,58
7295,54,147,91
7296,68,33,90
7297,62,84,66
7298,64,78,54
7299,54,85,87
7300,80,129,30
7301,70,70,53
7302,48,28,73
7303,70,45,63
7304,56,96,57
7305,65,93,57
7306,68,102,72
7307,68,75,32
7308,63,81,32
7309,81,75,58
7310,59,117,60
7311,54,91,98
7312,73,122,61
7313,60,75,72
7314,68,105,109
7315,78,132,64
7316,76,130,61
7317,67,150,61
7318,56,97,45
7319,68,66,32
7320,68,59,52
7321,52,142,66
7322,66,43,76
7323,60,31,62
7324,70,104,37
7325,79,93,69
7326,73,39,98
7327,61,93,72
7328,59,90,67
7329,76,94,96
7330,55,30,65
7331,48,142,71
7332,71,86,94
7333,58,32,65
7334,68,138,83
7335,64,88,59
7336,49,215,66
7337,77,78,56
7338,68,92,35
7339,66,34,88
7340,84,101,62
7341,63,137,36
7342,78,33,53
7343,83,123,70
7344,78,98,41
7345,88,184,38
7346,70,66,39
7347,58,95,57
7348,71,136,90
7349,67,101,52
7350,77,32,33
7351,96,112,60
7352,54,88,63
7353,52,102,56
7354,65,90,33
7355,72,88,43
7356,61,142,64
7357,55,83,92
7358,80,106,82
7359,63,109,63
7360,59,117,37
7361,70,117,113
7362,67,79,61
7363,65,82,48
7364,69,94,56
7365,60,87,66
7366,57,69,76
7367,65,72,29
7368,79,91,82
7369,62,101,68
7370,56,102,71
7371,69,40,72
7372,46,97,26
7373,72,74,78
7374,72,34,71
7375,75,108,54
7376,108,59,74
7377,81,84,82
7378,71,115,30
7379,61,69,60
7380,73,113,54
7381,63,123,38
7382,61,97,93
7383,65,103,78
7384,60,59,55
7385,65,76,75
7386,62,109,32
7387,56,96,83
7388,90,91,129
7389,62,63,65
7390,67,34,83
7391,67,46,62
7392,63,110,113
7393,49,107,59
7394,55,84,34
7395,44,87,78
7396,67,72,86
7397,54,88,62
7398,54,110,56
7399,58,81,60
7400,53,114,37
7401,61,67,86
7402,56,76,32
7403,67,82,59
7404,41,113,60
7405,62,89,58
7406,67,34,38
7407,50,96,75
7408,67,97,88
7409,50,106,62
7410,59,41,73
7411,75,51,58
7412,62,95,35
7413,66,98,69
7414,66,97,88
7415,64,110,47
7416,52,47,58
7417,51,111,62
7418,96,128,79
7419,63,41,58
7420,47,89,38
7421,58,89,54
7422,62,59,53
7423,91,150,81
7424,61,116,31
7425,72,82,84
7426,88,62,37
7427,69,114,65
7428,66,72,68
7429,50,88,56
7430,67,96,87
7431,65,95,69
7432,64,39,80
7433,80,85,30
7434,91,94,51
7435,67,154,87
7436,59,75,30
7437,69,128,67
7438,62,76,52
7439,41,158,56
7440,62,101,30
7441,57,180,63
7442,92,102,30
7443,53,120,41
7444,63,90,42
7445,57,57,82
7446,62,96,40
7447,64,98,72
7448,109,67,29
7449,51,65,57
7450,57,101,59
7451,69,94,72
7452,68,42,68
7453,62,145,67
7454,73,82,64
7455,59,75,61
7456,67,78,75
7457,60,93,104
7458,58,126,76
7459,57,86,59
7460,98,124,59
7461,66,90,100
7462,60,95,38
7463,69,107,61
7464,57,81,63
7465,66,75,63
7466,58,122,53
7467,56,95,32
7468,50,138,68
7469,61,106,56
7470,66,74,90
7471,48,104,104
7472,63,135,53
7473,63,60,30
7474,63,97,40
7475,69,72,36
7476,51,103,72
7477,81,83,212
7478,84,105,51
7479,50,119,28
7480,69,67,67
7481,62,126,67
7482,82,100,63
7483,56,125,59
7484,51,85,61
7485,70,147,61
7486,87,80,67
7487,62,92,72
7488,63,177,59
7489,80,100,33
7490,81,76,80
7491,55,120,74
7492,66,80,53
7493,63,98,75
7494,44,77,57
7495,72,140,50
7496,57,90,72
7497,64,93,43
7498,71,84,60
7499,70,57,55
7500,59,102,30
7501,54,66,34
7502,72,130,54
7503,72,105,54
7504,67,32,72
7505,64,89,67
7506,67,84,95
7507,67,66,110
7508,58,119,78
7509,69,98,62
7510,110,70,31
7511,62,108,39
7512,66,107,63
7513,57,53,60
7514,50,137,56
7515,46,90,60
7516,62,31,73
7517,60,80,63
7518,63,116,81
7519,60,111,44
7520,55,145,59
7521,96,114,100
7522,60,38,37
7523,69,129,52
7524,67,96,80
7525,71,127,67
7526,75,109,54
7527,42,93,37
7528,71,85,87
7529,74,81,41
7530,82,69,69
7531,55,82,79
7532,52,88,65
7533,74,109,72
7534,44,61,32
7535,66,91,33
7536,96,94,73
7537,67,57,30
7538,76,85,63
7539,66,75,73
7540,54,90,43
7541,54,126,63
7542,70,127,79
7543,64,88,56
7544,63,133,32
7545,56,49,37
7546,43,104,102
7547,64,66,105
7548,60,115,89
7549,58,87,34
7550,60,110,75
7551,70,126,39
7552,59,107,68
7553,70,80,71
7554,74,124,98
7555,71,103,60
7556,50,106,28
7557,42,103,55
7558,98,29,39
7559,55,53,58
7560,58,55,79
7561,52,108,82
7562,62,100,72
7563,66,41,59
7564,85,73,58
7565,66,110,69
7566,48,85,119
7567,63,73,57
7568,55,55,83
7569,89,83,152
7570,71,63,67
7571,71,105,32
7572,47,108,26
7573,78,83,61
7574,60,117,56
7575,94,99,71
7576,66,95,88
7577,67,43,77
7578,69,76,63
7579,73,35,33
7580,70,100,69
7581,82,96,68
7582,65,151,54
7583,64,113,68
7584,59,92,87
7585,81,114,147
7586,73,119,75
7587,92,63,36
7588,65,70,57
7589,62,73,38
7590,101,45,58
7591,63,76,42
7592,50,32,62
7593,74,100,60
7594,46,86,65
7595,66,58,62
7596,65,49,53
7597,50,99,33
7598,103,139,72
7599,42,114,55
7600,70,160,54
7601,70,73,56
7602,44,70,82
7603,70,99,33
7604,81,39,27
7605,49,93,38
7606,64,86,55
7607,97,106,29
7608,58,74,145
7609,58,106,59
7610,43,78,52
7611,68,86,43
7612,69,152,54
7613,57,95,68
7614,80,33,86
7615,85,32,80
7616,65,74,61
7617,65,41,111
7618,60,74,84
7619,61,166,56
7620,93,108,81
7621,73,132,30
7622,64,112,64
7623,86,109,52
7624,58,32,34
7625,59,84,105
7626,47,61,60
7627,67,74,58
7628,80,106,79
7629,60,86,62
7630,59,78,87
7631,87,127,72
7632,56,68,41
7633,47,34,70
7634,75,82,36
7635,64,76,55
7636,67,66,34
7637,60,117,62
7638,60,127,101
7639,103,100,61
7640,63,93,67
7641,59,176,76
7642,93,85,30
7643,60,79,74
7644,72,114,37
7645,63,132,34
7646,58,28,164
7647,84,180,62
7648,80,78,57
7649,53,79,32
7650,49,145,72
7651,70,75,36
7652,59,62,76
7653,54,129,90
7654,67,95,74
7655,66,93,27
7656,67,93,82
7657,56,83,32
7658,68,104,30
7659,47,114,34
7660,56,89,35
7661,68,158,70
7662,69,106,59
7663,75,122,56
7664,70,117,73
7665,57,144,78
7666,62,71,62
7667,56,79,64
7668,67,149,67
7669,63,103,85
7670,42,94,31
7671,62,94,33
7672,43,92,57
7673,49,113,72
7674,68,51,37
7675,97,88,34
7676,83,102,40
7677,60,122,28
7678,90,90,60
7679,62,43,74
7680,82,34,71
7681,66,111,72
7682,60,77,40
7683,60,91,68
7684,64,84,63
7685,43,90,30
7686,66,98,68
7687,50,111,78
7688,98,101,26
7689,50,69,68
7690,54,115,93
7691,72,74,90
7692,48,104,82
7693,64,80,59
7694,56,74,58
7695,54,63,57
7696,64,77,65
7697,66,106,64
7698,66,88,68
7699,71,67,76
7700,63,97,56
7701,54,138,41
7702,52,96,70
7703,72,97,38
7704,72,34,59
7705,61,95,36
7706,61,77,70
7707,74,36,57
7708,80,102,71
7709,60,73,89
7710,42,109,51
7711,62,95,33
7712,66,135,101
7713,64,87,54
7714,66,87,64
7715,90,89,59
7716,60,72,31
7717,73,81,57
7718,48,98,68
7719,45,87,59
7720,69,49,30
7721,57,142,93
7722,64,106,40
7723,52,97,131
7724,55,84,54
7725,48,103,59
7726,79,47,27
7727,53,95,58
7728,46,125,83
7729,58,121,65
7730,59,67,38
7731,59,110,55
7732,61,39,61
7733,57,100,75
7734,71,71,66
7735,48,156,56
7736,65,89,70
7737,72,94,33
7738,95,127,36
7739,59,126,90
7740,83,117,82
7741,56,103,66
7742,64,82,63
7743,63,77,58
7744,59,63,60
7745,47,91,30
7746,89,97,94
7747,64,100,94
7748,74,100,65
7749,59,92,57
7750,77,113,39
7751,50,174,72
7752,69,110,32
7753,77,73,94
7754,54,80,67
7755,69,106,39
7756,103,79,27
7757,68,134,41
7758,87,84,70
7759,70,57,60
7760,67,72,64
7761,54,79,70
7762,47,89,55
7763,66,90,33
7764,66,93,69
7765,69,68,51
7766,42,45,70
7767,61,46,65
7768,62,112,45
7769,63,29,38
7770,93,110,30
7771,58,80,72
7772,46,115,83
7773,70,118,40
7774,54,33,61
7775,67,76,77
7776,60,76,34
7777,70,98,53
7778,67,121,66
7779,62,105,31
7780,66,120,47
7781,47,75,77
7782,71,89,73
7783,50,77,71
7784,82,74,64
7785,69,150,121
7786,71,64,68
7787,64,61,75
7788,75,74,32
7789,70,95,70
7790,61,78,28
7791,46,96,63
7792,70,97,67
7793,57,33,55
7794,57,122,30
7795,58,105,63
7796,62,98,66
7797,62,105,81
7798,49,126,33
7799,63,55,38
7800,64,81,58
7801,62,81,37
7802,72,93,46
7803,57,75,57
7804,60,138,65
7805,58,148,67
7806,73,86,58
7807,84,116,36
7808,62,84,76
7809,65,103,69
7810,48,128,73
7811,64,57,34
7812,62,88,52
7813,76,87,76
7814,63,89,145
7815,70,32,56
7816,107,74,29
7817,89,143,32
7818,48,53,37
7819,60,88,61
7820,44,75,44
7821,92,96,41
7822,67,43,70
7823,68,138,76
7824,67,78,30
7825,89,66,34
7826,71,88,35
7827,71,98,83
7828,48,66,66
7829,56,96,108
7830,55,114,54
7831,53,33,54
7832,72,101,57
7833,58,83,66
7834,62,35,57
7835,75,106,26
7836,57,103,28
7837,71,118,58
7838,62,51,40
7839,44,100,55
7840,71,77,53
7841,51,55,72
7842,57,94,33
7843,99,92,113
7844,55,112,30
7845,63,85,58
7846,67,80,65
7847,65,37,32
7848,74,88,31
7849,75,71,80
7850,73,111,74
7851,75,114,53
7852,62,85,67
7853,49,126,67
7854,70,112,77
7855,68,104,61
7856,74,88,65
7857,63,81,35
7858,71,78,38
7859,51,92,27
7860,62,143,63
7861,76,34,30
7862,42,78,61
7863,54,53,56
7864,53,72,86
7865,54,33,82
7866,46,96,121
7867,54,118,56
7868,63,128,33
7869,52,103,84
7870,58,30,78
7871,72,112,72
7872,48,127,83
7873,56,94,72
7874,64,98,39
7875,94,35,75
7876,81,94,59
7877,86,51,59
7878,54,109,50
7879,63,92,53
7880,60,111,78
7881,103,110,89
7882,56,105,113
7883,51,72,82
7884,44,43,62
7885,72,95,35
7886,80,88,64
7887,69,96,62
7888,83,81,55
7889,58,72,56
7890,98,107,74
7891,67,85,35
7892,73,65,38
7893,72,80,57
7894,79,96,31
7895,69,84,70
7896,42,34,61
7897,59,62,59
7898,64,82,38
7899,71,114,56
7900,65,84,56
7901,55,120,33
7902,65,82,75
7903,59,124,70
7904,80,90,81
7905,67,112,31
7906,70,84,48
7907,67,81,34
7908,81,96,81
7909,71,38,30
7910,61,63,67
7911,52,132,72
7912,80,95,60
7913,69,142,75
7914,48,96,55
7915,72,85,66
7916,96,88,72
7917,61,142,58
7918,49,94,39
