,Seed 1,Seed 37,Seed 42
2398,-159.1387691,-161.9162054,-159.6275731
2399,-159.1396614,-162.2228879,-159.9278797
2400,-159.2128923,-165.57131,-159.7930524
2401,-158.5288333,-168.804742,-157.4311953
2402,-158.3003667,-168.8784572,-157.1097004
2403,-157.994137,-169.0112422,-157.9717705
2404,-157.6267752,-170.5645877,-159.7438395
2405,-157.8397066,-170.7633974,-159.7829202
2406,-158.5221973,-171.3535488,-160.4540643
2407,-159.3797613,-172.0595039,-160.3652496
2408,-159.1671876,-171.6884798,-160.178865
2409,-159.4067541,-173.9397674,-160.6572681
2410,-161.552437,-182.3519594,-159.5737163
2411,-161.3754177,-185.7792428,-160.1614687
2412,-161.3942721,-188.7785836,-159.1293526
2413,-162.0537276,-187.0809619,-159.0009037
2414,-162.733545,-186.6660332,-159.0619982
2415,-162.4751402,-186.6923444,-159.4424074
2416,-162.4003298,-186.6165467,-159.8108092
2417,-161.9008459,-189.7849482,-161.1315623
2418,-162.1324645,-197.5082858,-161.1966835
2419,-162.2758631,-200.5561698,-161.3368054
2420,-158.699026,-200.9482652,-161.6248918
2421,-157.1521679,-200.8666861,-165.7120223
2422,-155.440314,-199.9832326,-166.2757421
2423,-156.5793741,-196.1032057,-165.7934429
2424,-152.4046787,-196.6464354,-165.868611
2425,-151.6837902,-196.8372482,-165.8960031
2426,-151.4177774,-196.9340396,-166.0795263
2427,-153.0479349,-197.1155074,-165.0528078
2428,-152.942155,-197.3762225,-164.7502014
2429,-153.2892916,-198.7919096,-166.0963703
2430,-154.3779819,-199.85328,-166.1856966
2431,-154.5358784,-201.7452549,-165.9200467
2432,-154.9706857,-202.1625532,-166.0422404
2433,-154.754317,-201.8542539,-166.0466006
2434,-157.0176624,-199.4599793,-166.0269033
2435,-157.0846861,-198.2490607,-165.4920221
2436,-156.4521162,-198.2225967,-165.6980362
2437,-156.954007,-197.9407242,-166.4933403
2438,-155.3024625,-196.2983066,-170.7745652
2439,-156.6290697,-201.5667098,-174.360228
2440,-158.0584157,-203.0534371,-174.3978635
2441,-158.4518448,-204.4275903,-174.4759309
2442,-158.6267334,-204.1655017,-174.106755
2443,-157.1857895,-204.1087394,-173.946295
2444,-157.1130101,-200.6474727,-177.787487
2445,-157.4388659,-199.3554566,-178.194251
2446,-155.4742487,-200.6749914,-178.2907231
2447,-154.8734199,-202.3740769,-179.7539632
2448,-154.9106501,-202.3749408,-182.1747501
2449,-154.3618034,-201.236632,-186.4850281
2450,-153.3954934,-202.0320099,-188.0629654
2451,-153.9158306,-203.771304,-187.1255159
2452,-152.033353,-203.9907401,-186.9432748
2453,-153.0588561,-205.4367724,-187.0879595
2454,-151.3826301,-206.0103354,-186.9214016
2455,-151.3474894,-206.5855556,-187.3958138
2456,-151.341443,-206.7502898,-187.9173862
2457,-150.9588042,-205.9508957,-189.6009968
2458,-151.5022317,-208.814513,-189.6377792
2459,-150.8815059,-209.2377214,-189.4762579
2460,-150.7701327,-208.3568536,-189.8805358
2461,-152.8265296,-208.4886793,-189.7251068
2462,-156.7773825,-208.5187778,-189.4440737
2463,-156.4938152,-208.9484287,-189.2886578
2464,-156.5251187,-209.9158251,-188.815905
2465,-154.9771489,-208.5326542,-189.8134289
2466,-159.3693529,-206.3039146,-189.4258635
2467,-163.7873498,-202.9239683,-188.7056606
2468,-164.2323136,-201.9191854,-188.8885393
2469,-164.2256094,-199.7058,-188.7729218
2470,-164.4834117,-198.088561,-188.6738278
2471,-162.9513616,-198.0658827,-188.4782703
2472,-161.9808061,-198.3655875,-190.8140163
2473,-162.3131243,-200.5673291,-189.7306132
2474,-162.1746733,-203.1858294,-189.7242774
2475,-162.7785935,-203.1023382,-189.2827256
2476,-162.1183803,-203.2529372,-190.5100359
2477,-163.2569383,-203.3531765,-192.2907702
2478,-157.9475937,-202.7241852,-192.2356686
2479,-157.7726399,-204.429165,-191.1657465
2480,-156.8924768,-206.0532796,-192.2059193
2481,-157.6973172,-216.300795,-186.988839
2482,-157.3735381,-219.9604096,-170.6747654
2483,-156.020373,-223.3889067,-173.9281977
2484,-157.9656848,-223.6480877,-172.2322937
2485,-158.3829216,-223.7873981,-171.2431726
2486,-155.8915601,-224.4830975,-172.0208674
2487,-156.3847191,-224.1748744,-172.167286
2488,-156.3970544,-224.3808106,-170.929688
2489,-156.8258408,-224.2225011,-171.4972416
2490,-156.6937975,-225.5605878,-170.9495745
2491,-156.2681629,-232.8334262,-169.9752076
2492,-156.2947713,-234.2167904,-166.727124
2493,-157.1076908,-234.2939033,-166.9991428
2494,-158.0800988,-234.2089238,-166.8719583
2495,-158.3152961,-238.1872015,-167.43021
2496,-158.0755476,-237.8420843,-174.1087235
2497,-157.7685048,-236.8104392,-177.3961218
2498,-157.6185249,-236.5767748,-177.1161954
2499,-157.9619415,-236.9536481,-176.8919168
2500,-157.8497107,-233.863966,-176.6491157
2501,-157.6455461,-231.1546247,-176.0107768
2502,-162.412813,-230.9793853,-178.1860077
2503,-163.9097288,-231.0410171,-180.927897
2504,-163.8506537,-229.7825338,-179.0218626
2505,-163.9975048,-229.2604511,-178.8349551
2506,-163.203367,-229.7585222,-179.1942104
2507,-165.2400497,-229.4454727,-177.8804373
2508,-164.1646564,-229.693113,-178.2348369
2509,-164.0342389,-227.5645244,-177.6989057
2510,-161.5470788,-219.5318245,-180.4298691
2511,-161.9393429,-216.264955,-180.8741741
2512,-161.715696,-214.8130484,-180.2156967
2513,-161.4956088,-214.738898,-181.65617
2514,-163.4742475,-215.0115202,-182.4588057
2515,-163.8318916,-214.457282,-182.9098656
2516,-171.0794668,-214.4931407,-182.3638174
2517,-174.7846745,-211.0874346,-181.6779219
2518,-174.6270328,-202.9901732,-181.0695976
2519,-174.2606069,-199.3950327,-180.8269699
2520,-173.9883587,-199.7235805,-180.2518351
2521,-174.0456434,-201.0955393,-179.4607073
2522,-173.7843289,-200.5004377,-180.5288586
2523,-172.7020133,-200.3513309,-180.8009448
2524,-172.9823651,-200.3406885,-180.5192427
2525,-173.1721599,-200.6079844,-181.2750934
2526,-173.2717314,-200.6969874,-183.1370181
2527,-173.3264052,-200.5011905,-185.9027201
2528,-173.7181817,-200.4692929,-186.0043218
2529,-173.9035654,-198.7056061,-185.0988478
2530,-174.3707766,-197.8439353,-184.5525148
2531,-174.3738712,-196.3390105,-183.887842
2532,-174.3143169,-195.830831,-184.1801157
2533,-174.4119682,-200.0281859,-184.4495534
2534,-172.2657329,-200.8115437,-184.2008063
2535,-172.2879361,-200.7842212,-184.5385185
2536,-172.2729758,-201.3209397,-184.4208358
2537,-171.747063,-201.4599053,-183.9829559
2538,-171.9517711,-201.1378993,-178.7244007
2539,-169.7354616,-197.6746197,-175.7311551
2540,-167.7700985,-197.580445,-175.9646161
2541,-169.5627777,-195.0691699,-176.9893362
2542,-169.2052829,-195.0249727,-176.9599616
2543,-169.751698,-195.1251457,-177.4148495
2544,-169.4722547,-195.1755063,-173.7227651
2545,-169.8757877,-194.8720709,-176.8039364
2546,-169.4785671,-193.4794438,-176.6292043
2547,-170.1861089,-192.1903647,-174.6988413
2548,-170.294623,-192.1365525,-172.2047065
2549,-170.0263748,-193.1198911,-166.9606117
2550,-171.8579862,-192.5096579,-164.2601904
2551,-171.7617465,-190.5267569,-165.1820618
2552,-175.3465182,-191.2167408,-165.2716611
2553,-175.7487375,-189.6119435,-165.4926446
2554,-175.2698469,-190.4024822,-165.1667695
2555,-179.2531297,-193.072763,-164.6411651
2556,-178.8045945,-194.2927534,-166.1111565
2557,-181.4631219,-194.5823629,-165.486614
2558,-180.9851834,-191.1160863,-165.8477807
2559,-180.0313729,-189.0798816,-166.0850066
2560,-180.4224138,-189.5854993,-166.9290776
2561,-177.9738694,-192.9195436,-171.6679168
2562,-173.7857859,-194.8669555,-174.7613283
2563,-174.1797131,-195.8264194,-175.0833788
2564,-174.1726185,-197.1402946,-175.4565569
2565,-175.1417375,-199.7116689,-175.4953925
2566,-172.1097547,-201.6429555,-175.6630054
2567,-170.1757148,-204.5353832,-177.0525067
2568,-169.8333091,-208.2582656,-176.6136337
2569,-169.9569385,-214.0762909,-176.1488751
2570,-169.6831154,-217.2540758,-177.071597
2571,-171.8886653,-217.1366238,-177.0361494
2572,-172.4300547,-216.1320268,-175.4424249
2573,-172.3880437,-218.6863509,-176.6272144
2574,-172.397809,-220.2227743,-176.9023533
2575,-172.2986915,-223.9070501,-176.8926822
2576,-172.6859104,-225.0559265,-175.3342071
2577,-172.9601316,-225.7012979,-173.1875107
2578,-173.0527921,-226.8174363,-173.0982511
2579,-172.9490105,-228.3439075,-173.5023395
2580,-172.8118505,-229.9320308,-172.8972282
2581,-172.3523772,-220.4981147,-173.0322232
2582,-172.8216035,-216.8247281,-173.8751557
2583,-174.2060778,-213.2746089,-175.8971646
2584,-173.1313814,-212.667437,-176.4310177
2585,-173.605097,-212.5700104,-176.3948111
2586,-174.3719787,-212.823637,-175.2647568
2587,-174.5991366,-212.1390078,-175.086209
2588,-177.1426724,-211.8879149,-175.9933999
2589,-176.5647993,-211.5590016,-175.8690512
2590,-176.3525949,-209.4578165,-174.6062474
2591,-176.6809594,-202.3026107,-175.0508554
2592,-176.4706846,-201.1743048,-174.5045977
2593,-175.9027838,-201.3634578,-174.0042232
2594,-176.5528658,-201.5149097,-176.7145845
2595,-177.7929923,-197.1094716,-178.3993489
2596,-181.0417565,-196.1133423,-174.7330862
2597,-180.9670216,-196.3617736,-171.6391646
2598,-180.9061377,-196.614789,-171.5258118
2599,-180.5677262,-198.144417,-171.2929899
2600,-180.6311051,-198.2675723,-172.118699
2601,-180.9745287,-197.5268066,-172.9412674
2602,-175.999907,-198.0585626,-169.8884724
2603,-174.5663203,-199.3755512,-167.7807629
2604,-175.179443,-199.1215959,-172.7119222
2605,-175.4155891,-199.3164882,-174.5436135
2606,-175.8881988,-198.1664147,-173.5708021
2607,-173.739719,-198.6467406,-174.8570608
2608,-173.7444293,-200.8994089,-176.7430639
2609,-175.1971362,-200.5132068,-177.2747972
2610,-182.1100617,-200.7610113,-174.5577026
2611,-185.373993,-200.5914929,-172.8619689
2612,-185.7540131,-200.6153734,-178.251618
2613,-185.5440277,-199.6333873,-179.592651
2614,-183.73584,-200.1659992,-177.7562577
2615,-183.5390882,-201.2805406,-179.7260627
2616,-176.714102,-202.8633238,-183.4206922
2617,-172.9118468,-202.6185658,-183.6181263
2618,-174.2942447,-202.9614372,-183.4669886
2619,-174.6022175,-203.874617,-187.1334757
2620,-175.1032296,-203.4099454,-189.3113585
2621,-175.2397054,-201.6016133,-186.9623547
2622,-176.2390551,-201.0114309,-187.0690438
2623,-175.6916478,-201.4519674,-187.1647848
2624,-180.3582665,-201.607632,-187.1037563
2625,-182.7872702,-201.6429306,-185.7770925
2626,-182.5687875,-201.6495515,-183.5329758
2627,-182.1329184,-201.9904378,-182.3537073
2628,-182.1641593,-204.5096465,-182.0970448
2629,-183.820915,-204.3319666,-186.0153409
2630,-193.6755085,-208.6409864,-188.3489054
2631,-193.9597869,-207.1593658,-190.719971
2632,-194.1711602,-210.854791,-192.1320748
2633,-194.4501343,-208.7288634,-194.1284599
2634,-194.4653128,-210.2953308,-198.968195
2635,-194.869573,-210.4168592,-199.8252555
2636,-194.7825901,-209.1261582,-201.0547027
2637,-196.3573261,-209.7766524,-201.0084629
2638,-196.3651033,-210.182184,-201.5742959
2639,-196.3541926,-210.603417,-200.9545662
2640,-195.5358073,-210.6828449,-199.5229602
2641,-193.5154617,-214.2446308,-200.514116
2642,-193.1787995,-217.514866,-204.084989
2643,-192.1334674,-219.4878805,-205.6208827
2644,-192.7743677,-221.5233561,-207.5711246
2645,-193.0074804,-221.6474205,-209.732275
2646,-192.8185691,-222.1130735,-213.0528179
2647,-192.9653321,-226.7229251,-220.8670337
2648,-193.3485444,-226.8477966,-224.6023208
2649,-194.0000323,-226.9522631,-226.1739565
2650,-191.9988129,-227.030341,-228.5364494
2651,-192.1204984,-227.3645112,-229.7985295
2652,-188.3015288,-226.8109104,-230.0953694
2653,-184.7224149,-226.5361569,-232.095923
2654,-185.3977835,-225.6899316,-232.2673276
2655,-181.4199369,-221.4641394,-233.5384674
2656,-181.5516259,-224.8052295,-232.232772
2657,-179.3310704,-229.0186371,-232.1434527
2658,-179.4523522,-231.8106236,-234.8662161
2659,-180.8344308,-231.2958271,-240.2235055
2660,-180.4836605,-232.3823105,-243.0204427
2661,-184.1148921,-228.0508161,-243.1691701
2662,-183.9614537,-226.5272099,-239.793675
2663,-183.1814041,-223.55524,-241.0203358
2664,-183.4108595,-220.2332912,-243.9166879
2665,-183.9803628,-217.9524804,-244.5409346
2666,-182.130004,-216.6593718,-244.3294981
2667,-179.9588942,-213.7020633,-244.6664019
2668,-181.8933449,-211.5632478,-249.4654447
2669,-181.5083387,-204.8601978,-260.5128908
2670,-181.3180576,-201.8305365,-263.3517016
2671,-180.5102397,-201.6273958,-267.2131571
2672,-180.987995,-200.5979051,-268.4666269
2673,-180.7496588,-195.8516761,-271.3513118
2674,-180.7213068,-191.2157226,-275.454621
2675,-180.2992042,-188.0385593,-277.5408288
2676,-180.3465074,-186.8830925,-277.9015017
2677,-179.8564608,-185.6099482,-277.7164581
2678,-178.4480871,-186.6593586,-280.7032793
2679,-176.7931485,-185.9702981,-280.262203
2680,-176.3948377,-181.0221229,-279.5970023
2681,-178.2170148,-179.2018347,-280.5662102
2682,-177.3187852,-180.4046389,-279.536704
2683,-177.097121,-182.1062806,-274.7209231
2684,-177.4014108,-182.2489079,-276.2577723
2685,-176.8337257,-186.0181899,-284.0071361
2686,-175.7760307,-191.0463661,-285.1535962
2687,-176.487389,-193.1711445,-285.5155893
2688,-175.6084993,-192.9909856,-284.1071768
2689,-175.7563854,-194.8281225,-287.0333374
2690,-175.9696172,-196.7624134,-290.9167398
2691,-175.4889103,-201.8667909,-294.2275736
2692,-175.819603,-201.8304186,-297.0856373
2693,-175.7504924,-207.5113217,-299.7916778
2694,-174.6918883,-211.6494484,-299.2234157
2695,-174.4130229,-212.1014449,-298.1818862
2696,-171.427946,-212.017539,-296.5205221
2697,-172.0116688,-212.5164766,-295.3479431
2698,-171.9806278,-212.5766988,-296.2203657
2699,-172.2045389,-213.2372436,-302.0757621
2700,-171.7306243,-215.1657001,-303.8158676
2701,-171.2818498,-219.5538907,-303.0614672
2702,-171.8329856,-225.1379583,-305.6625278
2703,-170.1056654,-225.5475156,-302.7624496
2704,-169.6792026,-228.9430246,-300.3800235
2705,-169.7564061,-231.5965249,-301.8381656
2706,-169.6177615,-237.2401053,-303.3403819
2707,-169.661096,-234.9422363,-305.3773519
2708,-171.2819158,-236.2851077,-304.8871192
2709,-170.4295135,-236.7729011,-304.1696652
2710,-163.7740367,-236.7626379,-306.1445134
2711,-160.1458861,-236.8324355,-305.7840571
2712,-160.0085992,-235.9535052,-301.8357519
2713,-160.2770003,-236.954647,-298.9255201
2714,-158.8901291,-236.377914,-301.3067712
2715,-158.698276,-235.5416502,-300.9699428
2716,-158.767543,-233.8276275,-298.302254
2717,-159.1448147,-233.9107479,-299.2310203
2718,-158.3002523,-234.0070992,-299.3409571
2719,-157.0761197,-235.0605216,-295.9812774
2720,-156.4561816,-233.6227396,-294.5743723
2721,-156.3040038,-234.9463148,-294.9796804
2722,-156.1219025,-235.5250095,-295.5180588
2723,-157.2773859,-234.3275832,-296.9749534
2724,-159.5379123,-233.6745623,-301.3423356
2725,-166.501979,-233.0085291,-302.7523273
2726,-168.1265848,-232.8474344,-305.9297967
2727,-168.6193637,-232.49008,-307.3347139
2728,-168.1585157,-229.7932648,-308.8143754
2729,-165.242356,-229.6465727,-305.928064
2730,-155.4961532,-225.2778831,-304.3135822
2731,-155.3823752,-226.6180257,-302.5206402
2732,-155.0185058,-222.1196922,-301.0330117
2733,-154.5886175,-219.3436245,-298.7650191
2734,-154.2096569,-216.0291658,-294.3127583
2735,-156.9477954,-215.6277829,-293.3351285
2736,-157.077514,-216.2838474,-291.757919
2737,-157.7639788,-216.3113751,-291.9355544
2738,-157.9591195,-217.0209908,-291.6045697
2739,-156.5588553,-214.4572157,-292.690359
2740,-157.8860603,-211.7648328,-298.7395019
2741,-158.1756788,-208.7039047,-297.6077319
2742,-158.4584207,-205.6806164,-294.9510442
2743,-161.010151,-203.834783,-293.0994528
2744,-160.2808171,-200.8571765,-292.9914371
2745,-159.9250625,-202.6369127,-289.6193207
2746,-160.4734669,-203.2832764,-286.4078547
2747,-160.1322683,-198.3702031,-278.9507914
2748,-159.5844136,-198.1815748,-274.9334656
2749,-159.2896503,-197.4660571,-274.2885371
2750,-157.6652222,-196.1682169,-272.3104442
2751,-157.6963394,-196.451942,-274.9395211
2752,-158.3994138,-198.7543092,-276.3448218
2753,-159.3875738,-201.433379,-274.4187609
2754,-159.183245,-201.5147062,-274.9376078
2755,-159.0880488,-204.4010411,-273.8327703
2756,-159.1160918,-201.4235705,-272.1032198
2757,-158.1918678,-197.8952382,-272.7230378
2758,-157.6671529,-196.8812337,-271.959573
2759,-157.7702247,-200.151371,-267.8355356
2760,-158.1933438,-201.7056057,-263.4326131
2761,-156.0049183,-204.6688934,-262.3715149
2762,-156.54781,-205.1351049,-267.7862081
2763,-157.5586757,-204.2909825,-268.7878664
2764,-157.6821946,-206.0140674,-265.3790897
2765,-157.2725655,-206.5253892,-266.656256
2766,-157.3945683,-205.6112117,-267.8701948
2767,-158.8138546,-206.1663377,-265.9075172
2768,-157.2285428,-206.170492,-261.3156687
2769,-157.6806608,-208.6144128,-250.3469477
2770,-157.5175359,-214.3911443,-247.3337478
2771,-156.4252556,-219.2804076,-243.2523011
2772,-155.7607624,-221.9839935,-243.1102259
2773,-155.8587134,-225.6294472,-242.4525893
2774,-156.3428537,-228.6166975,-241.7166485
2775,-156.4060141,-230.554325,-240.814297
2776,-156.1042264,-234.6026771,-240.7475443
2777,-155.6849853,-241.7724551,-242.1851739
2778,-157.2215133,-240.9179287,-239.5360074
2779,-158.9978295,-238.4776988,-240.0041088
2780,-162.9717702,-238.4975163,-242.2850794
2781,-163.8560813,-242.5378722,-243.6302714
2782,-164.0637046,-243.4023511,-243.6963576
2783,-164.0964486,-244.0378731,-244.0536186
2784,-164.2243385,-245.5471679,-241.7301113
2785,-163.9674264,-244.5411176,-233.6202439
2786,-164.7245831,-240.9976168,-236.6573763
2787,-163.3823479,-241.3411614,-244.8165774
2788,-162.0083377,-243.2193068,-244.5591517
2789,-162.2778949,-243.3079296,-245.2428319
2790,-161.869273,-243.532273,-243.2891436
2791,-161.830799,-239.4301137,-240.6765741
2792,-163.5616687,-240.298059,-238.4277935
2793,-165.741774,-236.8500216,-235.4904178
2794,-166.2403912,-235.0562254,-233.5194368
2795,-164.510829,-236.5324034,-232.7012839
2796,-162.8998222,-240.9637746,-233.7504673
2797,-162.4855769,-243.3672124,-240.6601335
2798,-162.7867716,-242.635412,-239.6367151
2799,-162.7486583,-239.5140004,-233.8118454
2800,-162.9953248,-238.6783386,-231.6603397
2801,-163.0947854,-236.6578338,-232.2847536
2802,-162.5827795,-234.8154689,-230.7953424
2803,-164.5738761,-234.877638,-232.3697043
2804,-164.5631571,-233.6688054,-230.3404473
2805,-164.1022113,-230.0823403,-227.2262896
2806,-163.6741072,-225.5297747,-226.3205704
2807,-163.6571549,-228.078383,-224.6162769
2808,-163.3982345,-223.548003,-223.1685383
2809,-163.0044223,-221.4121438,-222.0885085
2810,-162.7760579,-221.3684093,-221.9339898
2811,-163.2059337,-221.3161373,-223.9563035
2812,-163.1676333,-221.3847964,-224.2881858
2813,-163.0781046,-220.1952176,-225.0544242
2814,-164.3896602,-221.188287,-222.1407725
2815,-164.1942237,-222.8206833,-220.8802428
2816,-163.6677231,-222.9269045,-219.8850696
2817,-163.7866046,-223.3795804,-219.3918354
2818,-163.2549675,-224.115786,-219.7076961
2819,-164.9268,-224.6110465,-221.4204562
2820,-165.4480864,-226.6104472,-220.1941177
2821,-166.4476908,-227.6609183,-221.9083777
2822,-166.4247305,-228.8540025,-221.2627563
2823,-166.6668895,-230.16902,-220.3858564
2824,-159.4786066,-231.4437798,-218.2671174
2825,-150.037602,-230.9493356,-218.3572703
2826,-148.7289309,-233.7747456,-214.9007341
2827,-148.4926588,-234.4664273,-213.4428936
2828,-148.5386054,-235.1198816,-212.3201174
2829,-150.0173893,-234.7816007,-212.4513085
2830,-150.8958956,-235.3200124,-212.2464458
2831,-150.7632679,-234.4047226,-211.7024868
2832,-150.2671705,-233.932463,-211.8934823
2833,-152.3124177,-230.1711581,-211.9583409
2834,-152.6375116,-231.8589773,-211.8695043
2835,-152.4298043,-233.5453755,-211.4585945
2836,-153.2298382,-234.6606612,-211.6117523
2837,-150.8162401,-235.7272757,-211.2942239
2838,-150.7702549,-238.6670427,-211.7866508
2839,-149.7134672,-240.399185,-211.0721312
2840,-149.8413412,-243.9889868,-206.7471913
2841,-152.0468561,-244.1879627,-206.0980764
2842,-153.9958648,-244.6234631,-205.3493354
2843,-152.9328931,-245.984723,-205.5049234
2844,-153.9843917,-249.5540103,-203.2940207
2845,-156.7996115,-249.0661878,-204.169783
2846,-156.539902,-254.4208921,-205.0059115
2847,-156.3279547,-255.9008275,-205.6000669
2848,-156.3434821,-257.8910504,-205.7012843
2849,-154.9245056,-260.305004,-205.336586
2850,-157.4307681,-262.4020221,-206.7214586
2851,-157.5078646,-262.4673813,-203.091401
2852,-156.4039256,-261.0691083,-200.9535726
2853,-156.6073127,-263.9302098,-201.5363381
2854,-157.5923387,-264.4250294,-201.1003399
2855,-157.8730439,-262.6391494,-200.9665806
2856,-158.282984,-261.3314218,-202.7414628
2857,-158.6517935,-261.0115498,-204.3473804
2858,-159.0396033,-261.6350044,-205.3486736
2859,-158.8739972,-260.8922815,-206.99107
2860,-158.4944552,-258.1459841,-207.3584358
2861,-157.4248125,-256.7023985,-203.3103107
2862,-156.687968,-255.9376045,-198.260274
2863,-156.5565497,-256.7341279,-196.5558369
2864,-156.4518687,-256.2896899,-197.2651994
2865,-156.5907172,-256.819558,-194.5401327
2866,-157.0048143,-257.6768406,-193.5390172
2867,-155.5478956,-256.7562702,-194.9157991
2868,-155.8818083,-256.2137035,-194.8905248
2869,-155.1467886,-254.6774038,-195.0772517
2870,-155.5944118,-249.5240437,-194.4410874
2871,-156.996044,-244.6962323,-194.812397
2872,-157.6639081,-244.20271,-193.0192587
2873,-157.405984,-241.0446345,-190.3395416
2874,-156.621888,-238.2341146,-187.5761091
2875,-155.9964077,-236.2670563,-186.4752204
2876,-156.3460238,-231.8972426,-187.2323687
2877,-156.6876533,-225.3893175,-186.5554984
2878,-156.679961,-224.4159719,-186.4420621
2879,-156.6357504,-225.0565207,-185.8219239
2880,-152.9431668,-225.6020485,-183.9342683
2881,-150.1598211,-222.6967398,-181.9056557
2882,-158.1785896,-220.4219343,-181.7405358
2883,-162.1406438,-218.6445554,-181.6538786
2884,-165.0117755,-218.2785792,-182.1158069
2885,-167.6106445,-214.9111784,-182.5718298
2886,-168.3785707,-214.9248182,-178.3333865
2887,-168.5515424,-213.0269872,-170.2224178
2888,-168.9310337,-209.8224438,-170.3679123
2889,-168.3147718,-209.407111,-166.7234494
2890,-168.5840273,-207.4033932,-166.056758
2891,-169.3779796,-206.7426815,-165.518432
2892,-167.2824364,-204.4169874,-164.4786431
2893,-165.473671,-202.7666735,-164.7803314
2894,-164.6916586,-201.74757,-164.4027995
2895,-165.9252396,-201.9100914,-164.0414735
2896,-169.0213863,-198.5152494,-161.8348548
2897,-168.6016995,-196.9426172,-155.8293954
2898,-168.8142064,-196.4516067,-155.8867968
2899,-168.0082749,-197.2073997,-156.2209197
2900,-167.8800686,-195.7301846,-156.4545487
2901,-168.2057809,-193.0704158,-156.1292354
2902,-168.0296206,-189.3011876,-156.4293734
2903,-167.9883961,-187.3434091,-156.3425592
2904,-168.1217468,-187.1006407,-156.7434476
2905,-170.9107808,-187.7834366,-156.9867142
2906,-171.4866451,-187.0484658,-156.4721137
2907,-171.3513726,-186.2622771,-156.1986164
2908,-171.2098623,-188.8896904,-155.5134305
2909,-169.9529381,-192.2693505,-157.0226047
2910,-170.0949351,-192.9120954,-156.0626431
2911,-170.0455843,-193.3360917,-155.3526765
2912,-171.8621905,-194.7583585,-155.1359085
2913,-173.6508159,-198.3935144,-154.8491168
2914,-173.9273288,-198.7766558,-156.4361845
2915,-175.5475509,-197.6572535,-156.1530569
2916,-175.4106657,-198.7308191,-156.6296605
2917,-177.117514,-199.2244694,-156.8085012
2918,-177.6588779,-199.1037582,-156.7260278
2919,-176.8929841,-197.7660563,-154.8045798
2920,-176.5670013,-199.7096838,-155.5921771
2921,-175.9715929,-202.2768472,-154.3792678
2922,-176.2345298,-201.668593,-154.6467395
2923,-176.1211523,-202.9915956,-154.0269722
2924,-175.8963066,-202.3024728,-151.8796271
2925,-176.313985,-202.9801875,-150.7274018
2926,-175.4818022,-202.2799549,-152.3398488
2927,-175.5343139,-202.4362909,-152.4424593
2928,-178.0337523,-203.5187193,-153.4149742
2929,-180.052999,-206.5208584,-153.8865692
2930,-179.6732106,-206.7545822,-154.7760654
2931,-178.1873251,-208.6464482,-155.1110517
2932,-179.5266741,-209.6498689,-155.2363137
2933,-177.4298666,-213.7186392,-155.1121471
2934,-177.7159301,-212.8675194,-154.8080757
2935,-174.9823753,-213.2382978,-156.2713454
2936,-174.3178505,-212.3736344,-159.9223714
2937,-174.6322797,-210.4928162,-161.8962536
2938,-174.3674724,-207.0002399,-164.6575808
2939,-177.2469827,-205.6295829,-167.3802881
2940,-177.0276819,-203.5387238,-167.3640231
2941,-174.4536253,-203.5647655,-167.6920025
2942,-172.3400109,-203.8657735,-167.3535061
2943,-172.5551277,-202.5238528,-167.4363723
2944,-171.4328771,-199.9775804,-171.5551321
2945,-168.1648776,-199.0214938,-171.1825558
2946,-172.39336,-192.4575736,-172.1002153
2947,-178.80232,-191.4166105,-172.1176204
2948,-180.4601554,-189.9225316,-173.0216998
2949,-181.6576836,-188.6483444,-173.9137564
2950,-180.4148436,-189.1429868,-174.5343048
2951,-179.9575545,-188.7836241,-175.0976403
2952,-181.1745653,-188.7170669,-175.2543165
2953,-183.1387931,-184.1908819,-173.0408532
2954,-186.3757026,-183.5088144,-173.5257193
2955,-189.5135864,-183.8797072,-174.2819297
2956,-190.710522,-185.2845501,-174.2309271
2957,-190.9272134,-187.3955809,-171.3613828
2958,-191.0592663,-185.2035033,-169.9977901
2959,-190.9980617,-184.9997226,-166.7764691
2960,-190.9529975,-185.1492502,-166.6834684
2961,-193.2876989,-185.1730075,-167.0960618
2962,-196.3441915,-185.12295,-167.1564867
2963,-196.171597,-187.084459,-166.3847218
2964,-197.3141232,-188.7869874,-166.1981698
2965,-197.3982769,-188.0149006,-167.162714
2966,-199.0345154,-186.8007076,-167.1584598
2967,-199.9372755,-188.4035548,-166.506957
2968,-199.5330283,-188.6634473,-165.4186615
2969,-203.0093211,-188.6861628,-165.9781756
2970,-204.8998875,-188.3322345,-166.2191581
2971,-204.5738467,-189.7463302,-166.6703391
2972,-203.70121,-188.6618775,-166.6537769
2973,-204.6345625,-187.6186263,-167.6280786
2974,-204.8503625,-187.8182891,-167.3817766
2975,-205.5950968,-187.2976264,-167.991718
2976,-205.2144361,-187.680054,-167.0344986
2977,-207.5255107,-187.8927683,-167.1190855
2978,-207.1000918,-188.9685051,-167.0099085
2979,-207.1467601,-188.4984248,-167.7054206
2980,-207.1462889,-189.7104504,-168.2863966
2981,-206.7082155,-190.6937943,-168.1900019
2982,-199.0866311,-191.0617836,-167.7838379
2983,-194.9368251,-191.236304,-168.138746
2984,-192.1577792,-190.8986375,-167.6194971
2985,-189.4618196,-192.6423088,-167.3483749
2986,-188.9243656,-191.4894032,-167.6180775
2987,-188.6340821,-192.5728442,-167.138351
